time,good_ai,raw_bad_ai_interp,fitted_bad_ai_interp,raw_residual,fitted_residual
49.1972694396973,-0.0739659070968628,-0.055334624949803304,-0.066298792049001,0.018631282147059502,0.0076671150478618
49.3227920532227,-0.0727965831756592,-0.054670852847137165,-0.06628479780123965,0.01812573032852203,0.006511785374419543
49.4482765197754,-0.0707845091819763,-0.054660270827639384,-0.06631512950451533,0.01612423835433692,0.004469379677460972
49.5737953186035,-0.0744626298546791,-0.05455732163424865,-0.06635305297459426,0.01990530822043044,0.008109576880084832
49.6992950439453,-0.0712058171629906,-0.054381273957472095,-0.06637173476150159,0.016824543205518502,0.004834082401489012
49.8248023986816,-0.068525642156601,-0.053998524310417975,-0.0664547882666656,0.014527117846183019,0.0020708538899354006
49.9503173828125,-0.0660289973020554,-0.05395604327849326,-0.0665963522224849,0.012072954023562142,-0.0005673549204295025
50.0758323669434,-0.0649981275200844,-0.05376899191309507,-0.06663958439652905,0.011229135606989328,-0.0016414568764446524
50.2013473510742,-0.0628364160656929,-0.053507608695451694,-0.06665827193681688,0.009328807370241207,-0.0038218558711239775
50.326847076416,-0.0681038126349449,-0.053279274220344806,-0.06663953268779926,0.014824538414600096,0.0014642799471456386
50.4523544311523,-0.0650879964232445,-0.05305886869967345,-0.06666087384688878,0.012029127723571051,-0.0015728774236442727
50.5778541564941,-0.0676044970750809,-0.05294124811409153,-0.06665352121003712,0.014663248960989368,0.0009509758650437794
50.703369140625,-0.0652226060628891,-0.053215616630104254,-0.06663349917530949,0.012006989432784845,-0.0014108931124203888
50.8288650512695,-0.0649376064538956,-0.05313488220571794,-0.06645894188147564,0.01180272424817766,-0.0015213354275800395
50.9543800354004,-0.064275749027729,-0.05333535791908964,-0.06608036883190195,0.010940391108639369,-0.0018046198041729439
51.0798835754395,-0.0633308216929436,-0.05314890384894096,-0.06634132134174403,0.010181917844002644,-0.00301049964880043
51.2054061889648,-0.0646021068096161,-0.05331693495079501,-0.06643992132112535,0.011285171858821094,-0.0018378145115092448
51.3308982849121,-0.0653036162257195,-0.05302863971737766,-0.06617775999948404,0.012274976508341834,-0.0008741437737645463
51.4564170837402,-0.068900004029274,-0.05292223583121584,-0.06617739584652159,0.015977768198058163,0.002722608182752412
51.581916809082,-0.0678483992815018,-0.052958208231722474,-0.06622749988374903,0.014890191049779324,0.0016208993977527703
51.7074356079102,-0.0687139332294464,-0.05286269594076088,-0.06614454558722328,0.015851237288685517,0.0025693876422231143
51.832950592041,-0.0688406676054001,-0.05281286434693733,-0.06618932682389435,0.016027803258462772,0.002651340781505751
